walk,10914,5936,724
walk,10921,5937,700
walk,10942,5937,651
walk,10955,5946,650
walk,10960,5929,650
walk,10979,5935,650
walk,10992,5938,713
walk,11019,5937,739
walk,11038,5937,752
walk,11064,5937,743
walk,11079,5937,758
walk,11102,5936,737
walk,11140,5936,674
walk,11152,5937,692
walk,11163,5936,739
walk,11175,5929,739
walk,11188,5912,739
walk,11195,5894,772
walk,11196,5882,816
walk,11193,5847,812
walk,11170,5843,812
walk,11148,5846,812
walk,11125,5845,812
walk,11125,5821,812
walk,11126,5804,827
walk,11127,5774,801
walk,11125,5754,801
walk,11117,5735,809
walk,11112,5711,809
walk,11108,5686,793
walk,11102,5650,801
walk,11098,5627,801
walk,11099,5598,801
walk,11120,5596,801
walk,11142,5605,801
walk,11158,5628,801
walk,11153,5646,801
walk,11146,5662,794
walk,11142,5687,795
walk,11137,5707,807
walk,11132,5728,814
walk,11128,5762,801
walk,11126,5780,801
walk,11126,5803,827
walk,11127,5835,812
walk,11127,5847,812
walk,11152,5847,812
walk,11172,5848,812
walk,11195,5849,812
walk,11195,5866,829
walk,11196,5886,806
walk,11202,5911,739
walk,11208,5928,739
walk,11207,5949,739
walk,11198,5966,739
walk,11196,5982,788
walk,11195,6003,828
walk,11193,6025,815
walk,11168,6028,815
walk,11146,6028,815
walk,11124,6029,815
walk,11122,6054,816
walk,11126,6065,831
walk,11127,6092,806
walk,11119,6114,806
walk,11112,6140,809
walk,11107,6171,808
walk,11105,6216,798
walk,11104,6235,806
walk,11097,6262,806
walk,11117,6276,806
walk,11136,6275,806
walk,11150,6254,806
walk,11147,6232,806
walk,11145,6207,798
walk,11141,6174,808
walk,11137,6153,814
walk,11130,6128,806
walk,11127,6103,806
walk,11126,6080,821
walk,11125,6061,833
walk,11127,6027,815
walk,11158,6026,815
walk,11182,6026,815
walk,11194,6021,815
walk,11196,6001,828
walk,11196,5977,770
walk,11205,5960,739
walk,11210,5943,739
walk,11225,5939,739
walk,11245,5938,739
walk,11264,5937,766
walk,11283,5937,812
walk,11302,5937,829
walk,11327,5937,815
walk,11344,5937,830
walk,11373,5937,803
walk,11393,5937,803
walk,11416,5937,817
walk,11437,5937,829
walk,11464,5939,814
walk,11465,5969,814
walk,11471,5978,814
walk,11485,5978,830
walk,11512,5978,804
walk,11533,5978,804
walk,11559,5979,804
walk,11585,5980,804
walk,11610,5981,804
walk,11642,5995,804
walk,11652,5981,817
walk,11652,5949,804
walk,11670,5964,806
walk,11689,5974,804
walk,11709,5979,804
walk,11727,5979,824
walk,11748,5979,829
walk,11763,5975,815
walk,11763,5957,815
walk,11764,5923,815
walk,11763,5898,815
walk,11763,5879,831
walk,11763,5860,830
walk,11761,5822,631
walk,11762,5814,625
walk,11784,5791,616
walk,11760,5780,626
walk,11742,5765,624
walk,11763,5754,624
walk,11792,5757,626
walk,11785,5730,624
walk,11768,5713,624
walk,11765,5691,624
walk,11762,5666,725
walk,11767,5654,812
teleport,Pharaoh tomb (intermediate),Kings Valley
inject,0x7061,00
