walk,-16605,23,925
walk,-16609,51,926
walk,-16609,82,926
walk,-16610,106,905
walk,-16609,135,835
walk,-16609,159,835
walk,-16609,174,814
walk,-16609,198,767
walk,-16609,218,741
walk,-16609,246,740
walk,-16609,263,740
walk,-16609,284,740
walk,-16609,309,735
walk,-16609,340,634
walk,-16597,348,634
walk,-16575,358,584
walk,-16545,369,584
teleport,Harbor Manager Marwa,Pirate Morgun
walk,-8686,2240,0
walk,-8656,2256,24
walk,-8619,2269,0
walk,-8587,2279,0
walk,-8542,2300,42
walk,-8523,2309,104
walk,-8485,2319,8
walk,-8452,2322,13
walk,-8410,2323,32
walk,-8370,2323,65
walk,-8327,2327,74
walk,-8283,2327,70
walk,-8247,2329,88
walk,-8209,2326,108
walk,-8173,2321,143
walk,-8125,2314,167
walk,-8083,2316,185
walk,-8056,2316,202
walk,-8009,2319,195
walk,-7973,2318,185
walk,-7926,2319,184
walk,-7876,2330,187
walk,-7833,2350,248
walk,-7806,2380,282
walk,-7762,2404,182
walk,-7724,2411,180
walk,-7716,2417,180
walk,-7680,2417,217
walk,-7642,2417,217
walk,-7601,2407,276
walk,-7567,2395,296
walk,-7526,2375,315
walk,-7488,2346,360
walk,-7467,2324,601
walk,-7428,2302,742
walk,-7413,2295,735
walk,-7373,2290,506
walk,-7322,2291,497
walk,-7295,2291,540
walk,-7259,2293,406
walk,-7216,2300,349
walk,-7167,2312,180
walk,-7119,2327,171
walk,-7069,2345,180
walk,-7029,2361,180
walk,-6989,2371,180
walk,-6948,2377,191
walk,-6930,2379,202
walk,-6893,2385,214
walk,-6852,2391,221
walk,-6810,2396,236
walk,-6765,2401,221
walk,-6720,2406,195
walk,-6681,2410,187
walk,-6661,2411,187
walk,-6623,2414,185
walk,-6579,2419,193
walk,-6529,2424,207
walk,-6477,2428,209
walk,-6435,2432,247
walk,-6401,2433,251
walk,-6357,2434,212
walk,-6313,2435,186
walk,-6271,2438,180
walk,-6233,2439,184
walk,-6206,2439,191
walk,-6161,2442,175
walk,-6115,2446,179
walk,-6061,2455,175
walk,-6013,2464,163
walk,-5980,2471,164
walk,-5943,2480,176
walk,-5905,2490,175
walk,-5886,2497,175
walk,-5874,2494,170
walk,-5837,2489,156
walk,-5798,2483,175
walk,-5782,2488,160
walk,-5770,2527,244
walk,-5762,2567,262
walk,-5750,2613,270
walk,-5730,2650,273
walk,-5706,2684,287
walk,-5681,2713,291
walk,-5648,2741,288
walk,-5620,2768,258
walk,-5582,2802,192
walk,-5545,2831,140
walk,-5507,2852,137
walk,-5461,2869,163
walk,-5423,2882,166
walk,-5391,2893,180
walk,-5351,2893,180
walk,-5319,2893,180
walk,-5271,2890,180
walk,-5238,2885,180
walk,-5206,2879,192
walk,-5175,2878,192
walk,-5142,2879,180
walk,-5127,2878,180
walk,-5101,2873,180
