walk,142,79,244
walk,117,73,244
walk,91,59,244
walk,68,49,244
walk,40,47,243
walk,14,47,243
walk,-5,47,244
walk,-30,47,147
walk,-68,47,11
walk,-97,47,12
walk,-126,46,12
walk,-155,47,12
walk,-185,47,12
walk,-223,47,91
walk,-255,48,126
walk,-290,48,192
walk,-322,54,294
walk,-356,57,407
walk,-387,69,527
walk,-423,81,600
walk,-457,89,678
walk,-497,95,695
walk,-537,103,668
walk,-577,109,615
walk,-609,110,558
walk,-637,111,558
walk,-673,108,559
walk,-703,107,575
walk,-735,107,575
walk,-758,108,575
walk,-796,122,553
walk,-826,140,621
walk,-862,168,729
walk,-883,205,827
walk,-906,239,946
walk,-948,280,1106
walk,-989,300,1211
walk,-1041,324,1297
walk,-1092,346,1348
walk,-1143,378,1371
walk,-1182,412,1390
walk,-1221,446,1386
walk,-1261,465,1379
walk,-1296,482,1391
walk,-1339,502,1400
walk,-1372,526,1410
walk,-1406,562,1391
walk,-1433,596,1359
walk,-1453,636,1295
walk,-1473,678,1216
walk,-1486,723,1053
walk,-1500,764,1006
walk,-1505,789,999
walk,-1510,824,968
walk,-1510,850,916
walk,-1505,879,859
walk,-1489,895,811
walk,-1479,912,755
walk,-1468,939,662
walk,-1469,961,626
walk,-1477,990,605
walk,-1489,1006,578
walk,-1508,1023,542
walk,-1529,1040,508
walk,-1546,1062,500
walk,-1558,1088,503
walk,-1560,1125,489
walk,-1563,1154,469
walk,-1577,1178,419
walk,-1594,1192,363
walk,-1598,1215,221
walk,-1612,1244,76
walk,-1609,1269,21
walk,-1622,1293,16
walk,-1657,1312,-34
walk,-1697,1345,1
walk,-1728,1371,34
walk,-1756,1416,22
walk,-1792,1431,78
walk,-1832,1421,169
walk,-1864,1406,221
walk,-1892,1389,245
wait,5000
chat,all,TP Tunnel Manager Maryokuk#Tunnel Manager Salhap
teleport,Tunnel Manager Maryokuk,Tunnel Manager Salhap
wait,5000
walk,-2785,2103,174
walk,-2834,2102,160
walk,-2879,2110,177
walk,-2926,2122,167
walk,-2965,2122,179
walk,-3001,2142,215
walk,-3013,2180,192
walk,-3043,2205,203
walk,-3079,2229,196
walk,-3106,2247,195
walk,-3139,2272,194
walk,-3174,2301,185
walk,-3206,2327,188
walk,-3232,2368,189
walk,-3270,2400,200
walk,-3301,2422,197
walk,-3334,2445,211
walk,-3355,2464,225
walk,-3379,2496,186
walk,-3391,2519,191
walk,-3409,2554,181
walk,-3423,2594,190
walk,-3443,2617,228
walk,-3459,2641,243
walk,-3465,2673,255
walk,-3481,2708,200
walk,-3523,2730,185
walk,-3553,2731,204
walk,-3582,2730,224
walk,-3622,2732,209
walk,-3661,2734,201
walk,-3702,2736,180
walk,-3736,2739,180
walk,-3776,2742,180
walk,-3821,2746,181
walk,-3860,2748,180
walk,-3896,2753,180
walk,-3920,2757,179
walk,-3962,2768,143
walk,-3999,2779,138
walk,-4028,2768,134
walk,-4054,2772,132
walk,-4088,2775,133
walk,-4123,2782,137
walk,-4151,2787,179
walk,-4185,2799,180
walk,-4211,2814,197
walk,-4239,2824,194
walk,-4271,2834,151
walk,-4304,2850,145
walk,-4338,2866,146
walk,-4375,2881,144
walk,-4414,2881,140
walk,-4450,2879,140
walk,-4484,2877,144
walk,-4517,2875,146
walk,-4554,2873,139
walk,-4590,2872,140
walk,-4626,2871,140
walk,-4660,2870,146
walk,-4691,2868,149
walk,-4727,2874,146
walk,-4762,2877,146
walk,-4799,2881,146
walk,-4844,2887,166
walk,-4881,2888,177
walk,-4911,2888,179
walk,-4942,2888,180
walk,-4971,2890,180
walk,-5005,2891,180
walk,-5036,2887,180
walk,-5064,2883,180
walk,-5087,2879,180
walk,-5095,2876,179
