walk,20781,4377,-782
walk,20797,4362,-782
walk,20802,4354,-794
walk,20826,4320,-840
walk,20841,4296,-844
walk,20843,4284,-842
walk,20818,4257,-842
walk,20804,4246,-842
walk,20801,4224,-873
walk,20802,4169,-866
walk,20804,4154,-846
walk,20806,4146,-846
walk,20811,4122,-846
walk,20804,4106,-842
walk,20817,4106,-842
walk,20837,4105,-846
walk,20863,4115,-846
walk,20880,4127,-846
walk,20891,4142,-846
walk,20901,4158,-842
walk,20909,4164,-842
walk,20920,4172,-842
walk,20911,4167,-842
walk,20892,4150,-842
walk,20870,4129,-846
walk,20835,4105,-846
walk,20809,4081,-846
walk,20816,4057,-846
walk,20815,4038,-877
walk,20805,3997,-920
walk,20787,3938,-947
walk,20778,3903,-949
walk,20775,3881,-918
walk,20747,3867,-910
walk,20745,3845,-910
walk,20741,3826,-906
walk,20742,3811,-906
walk,20744,3803,-906
walk,20744,3787,-905
walk,20739,3767,-910
walk,20745,3755,-908
walk,20755,3743,-910
walk,20770,3730,-906
walk,20774,3722,-906
walk,20757,3726,-910
walk,20740,3731,-910
walk,20720,3730,-910
walk,20712,3734,-923
walk,20660,3752,-932
walk,20628,3765,-887
walk,20600,3754,-887
walk,20571,3732,-887
walk,20537,3722,-887
walk,20509,3718,-876
walk,20502,3719,-876
walk,20461,3755,-876
walk,20418,3791,-876
walk,20392,3812,-876
walk,20369,3832,-876
walk,20347,3850,-876
walk,20367,3834,-876
walk,20388,3817,-876
walk,20412,3799,-876
walk,20435,3783,-876
walk,20450,3775,-874
walk,20428,3793,-876
walk,20422,3818,-887
walk,20433,3834,-887
walk,20447,3837,-887
walk,20471,3818,-887
walk,20492,3798,-887
walk,20489,3783,-887
walk,20474,3761,-886
walk,20468,3750,-876
walk,20459,3760,-876
walk,20447,3774,-876
walk,20462,3780,-887
walk,20493,3773,-884
walk,20511,3772,-886
walk,20523,3761,-887
walk,20554,3755,-884
walk,20582,3751,-887
walk,20600,3760,-887
walk,20631,3769,-887
walk,20664,3750,-938
walk,20713,3732,-917
walk,20735,3730,-910
walk,20756,3731,-910
walk,20788,3724,-910
walk,20830,3723,-911
walk,20832,3723,-912
walk,20846,3715,-928
walk,20880,3697,-940
walk,20895,3683,-937
walk,20895,3662,-945
walk,20899,3613,-982
walk,20903,3566,-998
walk,20904,3522,-1004
walk,20906,3487,-993
walk,20907,3459,-989
walk,20890,3445,-989
walk,20877,3433,-985
walk,20888,3423,-989
walk,20916,3415,-987
walk,20944,3414,-989
walk,20963,3415,-989
walk,20988,3421,-985
walk,20944,3440,-989
walk,20907,3445,-989
walk,20864,3410,-989
walk,20853,3385,-991
walk,20847,3365,-988
walk,20828,3308,-956
walk,20814,3267,-919
walk,20803,3235,-876
walk,20798,3218,-846
walk,20816,3182,-846
walk,20820,3173,-842
walk,20809,3161,-842
walk,20791,3145,-846
walk,20770,3126,-844
walk,20740,3120,-841
walk,20725,3117,-842
walk,20755,3126,-843
walk,20793,3131,-846
walk,20811,3117,-846
walk,20834,3094,-877
walk,20868,3065,-902
walk,20893,3043,-905
walk,20922,3015,-907
walk,20958,2984,-903
walk,20992,2952,-891
walk,21009,2916,-887
walk,21038,2881,-887
walk,21040,2844,-882
walk,21042,2830,-876
walk,21061,2834,-876
walk,21063,2834,-876
walk,21080,2838,-876
walk,21125,2847,-876
walk,21187,2859,-876
walk,21182,2885,-884
walk,21148,2871,-887
walk,21124,2861,-887
walk,21113,2858,-884
walk,21081,2838,-876
walk,21111,2842,-876
walk,21126,2847,-876
walk,21133,2879,-885
walk,21116,2894,-887
walk,21092,2885,-887
walk,21073,2893,-887
walk,21058,2872,-885
walk,21074,2849,-879
walk,21091,2841,-876
walk,21133,2873,-887
walk,21160,2891,-887
walk,21206,2923,-884
walk,21233,2948,-887
walk,21241,2981,-885
walk,21265,3006,-898
walk,21294,3040,-906
walk,21324,3073,-906
walk,21354,3106,-903
walk,21383,3138,-902
walk,21415,3173,-888
walk,21439,3200,-858
walk,21454,3218,-846
walk,21463,3228,-846
walk,21472,3247,-842
walk,21490,3231,-846
walk,21514,3209,-844
walk,21550,3202,-846
walk,21573,3201,-842
walk,21547,3220,-842
walk,21531,3240,-844
walk,21520,3264,-846
walk,21521,3287,-848
walk,21507,3317,-873
walk,21478,3379,-919
walk,21465,3402,-933
walk,21449,3441,-952
walk,21429,3482,-957
walk,21414,3511,-945
walk,21396,3548,-944
walk,21393,3563,-940
walk,21402,3573,-940
walk,21381,3565,-942
walk,21356,3553,-941
walk,21337,3532,-944
walk,21322,3509,-940
walk,21311,3497,-940
walk,21321,3509,-940
walk,21338,3533,-944
walk,21370,3565,-944
walk,21394,3595,-944
walk,21373,3632,-936
walk,21357,3665,-901
walk,21347,3696,-901
walk,21359,3711,-904
