walk,10909,4592,724
walk,10917,4593,724
walk,10935,4593,650
walk,10950,4592,650
walk,10961,4587,650
walk,10959,4604,650
walk,10973,4594,650
walk,10990,4593,703
walk,11017,4593,731
walk,11033,4592,751
walk,11056,4592,743
walk,11079,4593,757
walk,11101,4593,737
walk,11131,4593,660
walk,11141,4592,674
walk,11154,4592,705
walk,11166,4592,739
walk,11176,4589,739
walk,11181,4579,737
walk,11192,4567,739
walk,11195,4553,770
walk,11195,4539,811
walk,11194,4523,829
walk,11194,4504,812
walk,11182,4503,812
walk,11161,4503,812
walk,11131,4504,812
walk,11126,4495,812
walk,11126,4473,822
walk,11126,4456,827
walk,11126,4428,801
walk,11125,4409,801
walk,11114,4393,801
walk,11110,4374,801
walk,11107,4359,803
walk,11106,4340,793
walk,11105,4322,793
walk,11106,4304,801
walk,11103,4287,801
walk,11098,4267,801
walk,11098,4252,801
walk,11115,4248,801
walk,11137,4262,801
walk,11148,4270,801
walk,11154,4288,801
walk,11149,4301,801
walk,11148,4316,794
walk,11148,4335,793
walk,11149,4353,793
walk,11146,4369,801
walk,11142,4385,801
walk,11136,4403,803
walk,11129,4420,801
walk,11126,4438,801
walk,11127,4454,827
walk,11126,4478,812
walk,11126,4494,812
walk,11127,4504,812
walk,11146,4504,812
walk,11170,4503,812
walk,11193,4505,812
walk,11195,4520,829
walk,11195,4541,806
walk,11197,4569,739
walk,11210,4576,737
walk,11209,4588,739
walk,11209,4600,739
walk,11202,4612,739
walk,11197,4626,755
walk,11196,4639,793
walk,11196,4651,826
walk,11195,4663,829
walk,11194,4682,815
walk,11175,4682,815
walk,11152,4681,815
walk,11128,4682,815
walk,11126,4700,815
walk,11124,4724,831
walk,11125,4748,806
walk,11124,4766,806
walk,11115,4787,806
walk,11108,4807,806
walk,11106,4825,808
walk,11105,4846,798
walk,11104,4865,798
walk,11103,4881,806
walk,11083,4896,806
walk,11101,4911,806
walk,11122,4927,806
walk,11144,4920,806
walk,11158,4899,806
walk,11150,4885,806
walk,11147,4865,798
walk,11147,4844,798
walk,11142,4824,808
walk,11137,4802,814
walk,11132,4778,806
walk,11126,4753,806
walk,11126,4730,831
walk,11125,4686,815
walk,11135,4682,815
walk,11173,4682,815
walk,11192,4681,815
walk,11195,4663,829
walk,11199,4633,770
walk,11210,4600,739
walk,11227,4593,739
walk,11247,4593,739
walk,11266,4592,772
walk,11282,4593,808
walk,11300,4593,829
walk,11322,4592,815
walk,11341,4593,828
walk,11358,4592,829
walk,11383,4592,803
walk,11406,4593,803
walk,11421,4593,829
walk,11446,4593,814
walk,11465,4595,814
walk,11465,4619,814
walk,11467,4635,814
walk,11485,4635,830
walk,11517,4635,804
walk,11541,4634,804
walk,11563,4635,804
walk,11584,4635,804
walk,11610,4635,804
walk,11633,4637,804
walk,11651,4644,812
walk,11647,4622,812
walk,11664,4625,812
walk,11681,4630,804
walk,11703,4633,804
walk,11725,4633,819
walk,11743,4635,831
walk,11759,4633,815
walk,11763,4620,815
walk,11762,4598,815
walk,11762,4578,815
walk,11762,4558,815
walk,11762,4539,819
walk,11762,4523,830
walk,11762,4511,830
walk,11762,4495,752
walk,11762,4473,625
walk,11762,4460,624
walk,11758,4442,624
walk,11736,4424,624
walk,11729,4404,624
walk,11749,4391,624
walk,11771,4419,624
walk,11791,4425,624
walk,11793,4397,624
walk,11777,4376,624
walk,11767,4356,624
walk,11765,4326,698
walk,11761,4318,752
walk,11768,4307,830
teleport,Pharaoh tomb (beginner),Kings Valley
inject,0x7061,00
